Penyakit,Gejala 1,Gejala 2,Gejala 3,Gejala 4,Gejala 5,Gejala 6,Gejala 7,Gejala 8,Gejala 9,Gejala 10,Gejala 11,Gejala 12,Gejala 13,Gejala 14,Gejala 15,Gejala 16,Gejala 17,Gejala 18,Gejala 19
Pink eye,Sekresi mata purulen,Konstriksi pupil,Mata lembab,Pembesaran pembuluh darah kornea,Konjungtiva,Photophobia,Kekeruhan cornea mata,Lakrimasi,Kebutaan,,,,,,,,,,
Pink eye,Kekeruhan cornea mata,Konjungtiva,Sekresi mata purulen,Mata lembab,Lakrimasi,Pembesaran pembuluh darah kornea,Konstriksi pupil,Kebutaan,Photophobia,,,,,,,,,,
Pink eye,Pembesaran pembuluh darah kornea,Photophobia,Sekresi mata purulen,Konstriksi pupil,Mata lembab,Kekeruhan cornea mata,Konjungtiva,Lakrimasi,Kebutaan,,,,,,,,,,
Salmonellosis,Terlihat lesu,Demam,Tidak nafsu makan,Penurunan produksi susu,Mencret,Kotoran berlendir dan berdarah,Keguguran,Tubuh kurus,Dehidrasi,,,,,,,,,,
Salmonellosis,Terlihat lesu,Demam,Tidak nafsu makan,Penurunan produksi susu,Mencret,Kotoran berlendir dan berdarah,Keguguran,Tubuh kurus,,,,,,,,,,,
Salmonellosis,Terlihat lesu,Demam,Tidak nafsu makan,Penurunan produksi susu,Mencret,Kotoran berlendir dan berdarah,Keguguran,Dehidrasi,,,,,,,,,,,
Salmonellosis,Terlihat lesu,Demam,Tidak nafsu makan,Penurunan produksi susu,Mencret,,Tubuh kurus,Dehidrasi,,,,,,,,,,,
Salmonellosis,Terlihat lesu,Demam,Tidak nafsu makan,Penurunan produksi susu,Mencret,Keguguran,Tubuh kurus,Dehidrasi,,,,,,,,,,,
Salmonellosis,Terlihat lesu,Demam,Tidak nafsu makan,Penurunan produksi susu,Kotoran berlendir dan berdarah,Keguguran,Tubuh kurus,Dehidrasi,,,,,,,,,,,
Salmonellosis,Terlihat lesu,Demam,Tidak nafsu makan,Mencret,Kotoran berlendir dan berdarah,Keguguran,Tubuh kurus,Dehidrasi,,,,,,,,,,,
Salmonellosis,Terlihat lesu,Demam,Penurunan produksi susu,Mencret,Kotoran berlendir dan berdarah,Keguguran,Tubuh kurus,Dehidrasi,,,,,,,,,,,
Salmonellosis,Terlihat lesu,Tidak nafsu makan,Penurunan produksi susu,Mencret,Kotoran berlendir dan berdarah,Keguguran,Tubuh kurus,Dehidrasi,,,,,,,,,,,
Salmonellosis,Demam,Tidak nafsu makan,Penurunan produksi susu,Mencret,Kotoran berlendir dan berdarah,Keguguran,Tubuh kurus,Dehidrasi,,,,,,,,,,,
Salmonellosis,Tubuh kurus,Dehidrasi,Demam,Kotoran berlendir dan berdarah,Penurunan produksi susu,Keguguran,Terlihat lesu,Mencret,Tidak nafsu makan,,,,,,,,,,
Salmonellosis,Tidak nafsu makan,Tubuh kurus,Terlihat lesu,Keguguran,Mencret,Penurunan produksi susu,Demam,Kotoran berlendir dan berdarah,Dehidrasi,,,,,,,,,,
Salmonellosis,Keguguran,Tubuh kurus,Mencret,Kotoran berlendir dan berdarah,Tidak nafsu makan,Penurunan produksi susu,Terlihat lesu,Demam,Dehidrasi,,,,,,,,,,
Salmonellosis,Tubuh kurus,Tidak nafsu makan,Kotoran berlendir dan berdarah,Keguguran,Dehidrasi,Demam,Penurunan produksi susu,Terlihat lesu,Mencret,,,,,,,,,,
Salmonellosis,Penurunan produksi susu,Tidak nafsu makan,Kotoran berlendir dan berdarah,Terlihat lesu,Demam,Keguguran,Tubuh kurus,Mencret,Dehidrasi,,,,,,,,,,
Salmonellosis,Kotoran berlendir dan berdarah,Tidak nafsu makan,Demam,Penurunan produksi susu,Tubuh kurus,Mencret,Keguguran,Dehidrasi,Terlihat lesu,,,,,,,,,,
Salmonellosis,Dehidrasi,Demam,Keguguran,Penurunan produksi susu,Kotoran berlendir dan berdarah,Tidak nafsu makan,Terlihat lesu,Tubuh kurus,Mencret,,,,,,,,,,
Salmonellosis,Tubuh kurus,Penurunan produksi susu,Tidak nafsu makan,Dehidrasi,Mencret,Kotoran berlendir dan berdarah,Terlihat lesu,Keguguran,Demam,,,,,,,,,,
Tuberkulosis,Tubuh kurus,Kesulitan bernapas,Lesi pada alat kelamin,Batuk,Pembengkakan kelenjar limfe,Kembung rumen ,Terlihat lesu,,,,,,,,,,,,
Tuberkulosis,Tubuh kurus,Kesulitan bernapas,Lesi pada alat kelamin,Batuk,Pembengkakan kelenjar limfe,Kembung rumen ,,,,,,,,,,,,,
Tuberkulosis,Tubuh kurus,Kesulitan bernapas,Lesi pada alat kelamin,Batuk,Pembengkakan kelenjar limfe,Terlihat lesu,,,,,,,,,,,,,
Tuberkulosis,Tubuh kurus,Kesulitan bernapas,Lesi pada alat kelamin,Batuk,Kembung rumen ,Terlihat lesu,,,,,,,,,,,,,
Tuberkulosis,Tubuh kurus,Kesulitan bernapas,Lesi pada alat kelamin,Pembengkakan kelenjar limfe,Kembung rumen ,Terlihat lesu,,,,,,,,,,,,,
Tuberkulosis,Tubuh kurus,Kesulitan bernapas,Batuk,Pembengkakan kelenjar limfe,Kembung rumen ,Terlihat lesu,,,,,,,,,,,,,
Tuberkulosis,Tubuh kurus,Lesi pada alat kelamin,Batuk,Pembengkakan kelenjar limfe,Kembung rumen ,Terlihat lesu,,,,,,,,,,,,,
Tuberkulosis,Kesulitan bernapas,Lesi pada alat kelamin,Batuk,Pembengkakan kelenjar limfe,Kembung rumen ,Terlihat lesu,,,,,,,,,,,,,
Tuberkulosis,Kembung rumen ,Pembengkakan kelenjar limfe,Batuk,Kesulitan bernapas,Terlihat lesu,Tubuh kurus,Lesi pada alat kelamin,,,,,,,,,,,,
Tuberkulosis,Kesulitan bernapas,Kembung rumen ,Tubuh kurus,Pembengkakan kelenjar limfe,Terlihat lesu,Batuk,Lesi pada alat kelamin,,,,,,,,,,,,
Tuberkulosis,Batuk,Kembung rumen ,Pembengkakan kelenjar limfe,Terlihat lesu,Lesi pada alat kelamin,Kesulitan bernapas,Tubuh kurus,,,,,,,,,,,,
Tuberkulosis,Kembung rumen ,Batuk,Terlihat lesu,Pembengkakan kelenjar limfe,Kesulitan bernapas,Tubuh kurus,Lesi pada alat kelamin,,,,,,,,,,,,
Tuberkulosis,Lesi pada alat kelamin,Terlihat lesu,Kesulitan bernapas,Kembung rumen ,Pembengkakan kelenjar limfe,Tubuh kurus,Batuk,,,,,,,,,,,,
Tuberkulosis,Kesulitan bernapas,Tubuh kurus,Terlihat lesu,Lesi pada alat kelamin,Kembung rumen ,Pembengkakan kelenjar limfe,Batuk,,,,,,,,,,,,
Aspergillosis,Tidak nafsu makan,Kelumpuhan,Kesulitan bernapas,Keguguran,Radang paru,Kejang-kejang,,,,,,,,,,,,,
Aspergillosis,Tidak nafsu makan,Kelumpuhan,Kesulitan bernapas,Keguguran,Radang paru,,,,,,,,,,,,,,
Aspergillosis,Tidak nafsu makan,Kelumpuhan,Kesulitan bernapas,Keguguran,Kejang-kejang,,,,,,,,,,,,,,
Aspergillosis,Tidak nafsu makan,Kelumpuhan,Kesulitan bernapas,Radang paru,Kejang-kejang,,,,,,,,,,,,,,
Aspergillosis,Tidak nafsu makan,Kelumpuhan,Keguguran,Radang paru,Kejang-kejang,,,,,,,,,,,,,,
Aspergillosis,Tidak nafsu makan,Kesulitan bernapas,Keguguran,Radang paru,Kejang-kejang,,,,,,,,,,,,,,
Aspergillosis,Kelumpuhan,Kesulitan bernapas,Keguguran,Radang paru,Kejang-kejang,,,,,,,,,,,,,,
Aspergillosis,Radang paru,Kelumpuhan,Keguguran,Tidak nafsu makan,Kesulitan bernapas,Kejang-kejang,,,,,,,,,,,,,
Aspergillosis,Kejang-kejang,Keguguran,Tidak nafsu makan,Radang paru,Kesulitan bernapas,Kelumpuhan,,,,,,,,,,,,,
Aspergillosis,Kelumpuhan,Tidak nafsu makan,Kejang-kejang,Kesulitan bernapas,Radang paru,Keguguran,,,,,,,,,,,,,
Aspergillosis,Kesulitan bernapas,Kejang-kejang,Tidak nafsu makan,Radang paru,Kelumpuhan,Keguguran,,,,,,,,,,,,,
Aspergillosis,Keguguran,Kejang-kejang,Tidak nafsu makan,Kesulitan bernapas,Radang paru,Kelumpuhan,,,,,,,,,,,,,
Anaplasmosis,Kematian mendadak,Demam tinggi,Tidak nafsu makan,Dehidrasi,Konstipasi,Kulit dan mata kekuningan,Keguguran,Anemia,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,,,,,,,,
Anaplasmosis,Kematian mendadak,,Tidak nafsu makan,Dehidrasi,Konstipasi,Kulit dan mata kekuningan,Keguguran,Anemia,Pembengkakan kelenjar limfe,Pembesaran jantung,,,,,,,,,
Anaplasmosis,Kematian mendadak,,Tidak nafsu makan,Dehidrasi,Konstipasi,Kulit dan mata kekuningan,Keguguran,Anemia,Pembengkakan kelenjar limfe,Mukosa cepat kuning,,,,,,,,,
Anaplasmosis,Kematian mendadak,,Tidak nafsu makan,Dehidrasi,Konstipasi,Kulit dan mata kekuningan,Keguguran,Anemia,Pembesaran jantung,Mukosa cepat kuning,,,,,,,,,
Anaplasmosis,Kematian mendadak,,Tidak nafsu makan,Dehidrasi,Konstipasi,Kulit dan mata kekuningan,Keguguran,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,,,,,,,,,
Anaplasmosis,Kematian mendadak,,Tidak nafsu makan,Dehidrasi,Konstipasi,Kulit dan mata kekuningan,Anemia,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,,,,,,,,,
Anaplasmosis,Kematian mendadak,,Tidak nafsu makan,Dehidrasi,Konstipasi,Keguguran,Anemia,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,,,,,,,,,
Anaplasmosis,Kematian mendadak,,Tidak nafsu makan,Dehidrasi,Kulit dan mata kekuningan,Keguguran,Anemia,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,,,,,,,,,
Anaplasmosis,Kematian mendadak,,Tidak nafsu makan,Konstipasi,Kulit dan mata kekuningan,Keguguran,Anemia,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,,,,,,,,,
Anaplasmosis,Kematian mendadak,,Dehidrasi,Konstipasi,Kulit dan mata kekuningan,Keguguran,Anemia,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,,,,,,,,,
Anaplasmosis,Kematian mendadak,Tidak nafsu makan,Dehidrasi,Konstipasi,Kulit dan mata kekuningan,Keguguran,Anemia,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,,,,,,,,,
Anaplasmosis,Demam tinggi,Tidak nafsu makan,Dehidrasi,Konstipasi,Kulit dan mata kekuningan,Keguguran,Anemia,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,,,,,,,,,
Anaplasmosis,Pembengkakan kelenjar limfe,Tidak nafsu makan,Mukosa cepat kuning,Demam tinggi,Konstipasi,Anemia,Kematian mendadak,Keguguran,Dehidrasi,Kulit dan mata kekuningan,Pembesaran jantung,,,,,,,,
Anaplasmosis,Anemia,Keguguran,Kematian mendadak,Pembesaran jantung,Kulit dan mata kekuningan,Tidak nafsu makan,Pembengkakan kelenjar limfe,Dehidrasi,Mukosa cepat kuning,Konstipasi,Demam tinggi,,,,,,,,
Anaplasmosis,Tidak nafsu makan,Mukosa cepat kuning,Dehidrasi,Demam tinggi,Kulit dan mata kekuningan,Kematian mendadak,Pembengkakan kelenjar limfe,Pembesaran jantung,Keguguran,Anemia,Konstipasi,,,,,,,,
Anaplasmosis,Anemia,Dehidrasi,Keguguran,Kulit dan mata kekuningan,Pembesaran jantung,Pembengkakan kelenjar limfe,Konstipasi,Mukosa cepat kuning,Demam tinggi,Tidak nafsu makan,Kematian mendadak,,,,,,,,
Anaplasmosis,Konstipasi,Anemia,Demam tinggi,Tidak nafsu makan,Mukosa cepat kuning,Dehidrasi,Keguguran,Pembesaran jantung,Kematian mendadak,Pembengkakan kelenjar limfe,Kulit dan mata kekuningan,,,,,,,,
Anaplasmosis,Tidak nafsu makan,Konstipasi,Kulit dan mata kekuningan,Pembesaran jantung,Keguguran,Anemia,Dehidrasi,Demam tinggi,Pembengkakan kelenjar limfe,Mukosa cepat kuning,Kematian mendadak,,,,,,,,
Anaplasmosis,Pembesaran jantung,Kematian mendadak,Anemia,Tidak nafsu makan,Dehidrasi,Keguguran,Demam tinggi,Pembengkakan kelenjar limfe,Kulit dan mata kekuningan,Konstipasi,Mukosa cepat kuning,,,,,,,,
Anaplasmosis,Konstipasi,Demam tinggi,Anemia,Kematian mendadak,Tidak nafsu makan,Dehidrasi,Keguguran,Pembengkakan kelenjar limfe,Pembesaran jantung,Mukosa cepat kuning,Kulit dan mata kekuningan,,,,,,,,
Anaplasmosis,Tidak nafsu makan,Pembengkakan kelenjar limfe,Mukosa cepat kuning,Anemia,Konstipasi,Demam tinggi,Kulit dan mata kekuningan,Dehidrasi,Pembesaran jantung,Kematian mendadak,Keguguran,,,,,,,,
Anaplasmosis,Pembesaran jantung,Kulit dan mata kekuningan,Tidak nafsu makan,Demam tinggi,Anemia,Keguguran,Kematian mendadak,Mukosa cepat kuning,Pembengkakan kelenjar limfe,Dehidrasi,Konstipasi,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Kesulitan bernapas,,,,,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Konvulsi,,,,,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Penurunan produksi susu,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Demam,Anemia,Kencing berdarah,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Demam,Anemia,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Demam,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Anemia,Kencing berdarah,Penurunan produksi susu,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Konvulsi,,,,,,,,,,,,
Babesiosis,Kesulitan bernapas,Penurunan produksi susu,Kencing berdarah,Bulu kusam,Konvulsi,Demam,Terlihat lesu,Anemia,,,,,,,,,,,
Babesiosis,Terlihat lesu,Kesulitan bernapas,Konvulsi,Bulu kusam,Penurunan produksi susu,Demam,Kencing berdarah,Anemia,,,,,,,,,,,
Babesiosis,Kencing berdarah,Bulu kusam,Terlihat lesu,Kesulitan bernapas,Anemia,Penurunan produksi susu,Konvulsi,Demam,,,,,,,,,,,
Babesiosis,Bulu kusam,Konvulsi,Kesulitan bernapas,Anemia,Penurunan produksi susu,Demam,Terlihat lesu,Kencing berdarah,,,,,,,,,,,
Babesiosis,Penurunan produksi susu,Anemia,Demam,Kesulitan bernapas,Konvulsi,Bulu kusam,Kencing berdarah,Terlihat lesu,,,,,,,,,,,
Babesiosis,Anemia,Konvulsi,Penurunan produksi susu,Kencing berdarah,Demam,Kesulitan bernapas,Bulu kusam,Terlihat lesu,,,,,,,,,,,
Babesiosis,Kesulitan bernapas,Konvulsi,Penurunan produksi susu,Bulu kusam,Kencing berdarah,Terlihat lesu,Anemia,Demam,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Sering berbaring,,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Keluar cairan pada hidung,Terlihat lesu,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Demam tinggi,Kesulitan bernapas ,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Demam tinggi,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Kesulitan bernapas ,Keluar cairan pada hidung,Cepat terengah-engah,Terlihat lesu,Terlihat gelisah,Sering berbaring,Kematian mendadak,,,,,,,,,,,,
Pneumonia,Kesulitan bernapas,Cepat terengah-engah,Terlihat lesu,Keluar cairan pada hidung,Kematian mendadak,Sering berbaring,Terlihat gelisah,Demam tinggi,,,,,,,,,,,
Pneumonia,Terlihat lesu,Demam tinggi,Cepat terengah-engah,Kesulitan bernapas,Terlihat gelisah,Keluar cairan pada hidung,Kematian mendadak,Sering berbaring,,,,,,,,,,,
Pneumonia,Keluar cairan pada hidung,Kematian mendadak,Terlihat gelisah,Sering berbaring,Cepat terengah-engah,Demam tinggi,Terlihat lesu,Keluar cairan pada hidung,,,,,,,,,,,
Pneumonia,Terlihat lesu,Terlihat gelisah,Cepat terengah-engah,Kesulitan bernapas ,Sering berbaring,Kematian mendadak,Demam tinggi,Keluar cairan pada hidung,,,,,,,,,,,
Pneumonia,Sering berbaring,Terlihat lesu,Kesulitan bernapas ,Terlihat gelisah,Cepat terengah-engah,Kematian mendadak,Keluar cairan pada hidung,Demam tinggi,,,,,,,,,,,
Pneumonia,Cepat terengah-engah,Kematian mendadak,Keluar cairan pada hidung,Terlihat gelisah,Kesulitan bernapas ,Demam tinggi,Terlihat lesu,Sering berbaring,,,,,,,,,,,
Pneumonia,Kesulitan bernapas ,Sering berbaring,Keluar cairan pada hidung,Cepat terengah-engah,Kematian mendadak,Demam tinggi,Terlihat lesu,Terlihat gelisah,,,,,,,,,,,
Pneumonia,Kematian mendadak,Kesulitan bernapas ,Keluar cairan pada hidung,Terlihat lesu,Cepat terengah-engah,Sering berbaring,Demam tinggi,Terlihat gelisah,,,,,,,,,,,
Diare,Stres,Tidak nafsu makan,Demam,Dehidrasi,Mencret ,Kotoran berdarah,,,,,,,,,,,,,
Diare,Stres,Tidak nafsu makan,Demam,Dehidrasi,Mencret ,,,,,,,,,,,,,,
Diare,Stres,Tidak nafsu makan,Demam,Dehidrasi,Kotoran berdarah,,,,,,,,,,,,,,
Diare,Stres,Tidak nafsu makan,Demam,Mencret ,Kotoran berdarah,,,,,,,,,,,,,,
Diare,Stres,Tidak nafsu makan,Dehidrasi,Mencret ,Kotoran berdarah,,,,,,,,,,,,,,
Diare,Stres,Demam,Dehidrasi,Mencret ,Kotoran berdarah,,,,,,,,,,,,,,
Diare,Tidak nafsu makan,Demam,Dehidrasi,Mencret ,Kotoran berdarah,,,,,,,,,,,,,,
Diare,Mencret ,Kotoran berdarah,Stres,Tidak nafsu makan,Demam,Dehidrasi,,,,,,,,,,,,,
Diare,Tidak nafsu makan,Mencret ,Stres,Kotoran berdarah,Dehidrasi,Demam,,,,,,,,,,,,,
Diare,Dehidrasi,Demam,Kotoran berdarah,Mencret ,Stres,Tidak nafsu makan,,,,,,,,,,,,,
Diare,Stres,Dehidrasi,Tidak nafsu makan,Mencret ,Kotoran berdarah,Demam,,,,,,,,,,,,,
Diare,Dehidrasi,Mencret ,Demam,Stres,Kotoran berdarah,Tidak nafsu makan,,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Mudah ambruk ,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Gemetar,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Demam tinggi,Gemetar,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Kesulitan bernapas,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kematian mendadak ,Demam tinggi,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Kesulitan bernapas,Demam tinggi,Berjalan sempoyongan ,Gemetar,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,,
Anthrax,Berjalan sempoyongan ,Demam tinggi,Gemetar,Kematian mendadak,Kesulitan bernapas,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,
Anthrax,Perdarahan lubang kumlah,Mudah ambruk ,Kondisi lemah,Kesulitan bernapas,Kematian mendadak,Gemetar,Demam tinggi,Berjalan sempoyongan ,,,,,,,,,,,
Anthrax,Perdarahan lubang kumlah,Demam tinggi,Gemetar,Kematian mendadak,Berjalan sempoyongan ,Kondisi lemah,Mudah ambruk ,Kesulitan bernapas,,,,,,,,,,,
Anthrax,Berjalan sempoyongan ,Demam tinggi,Gemetar,Kematian mendadak,Kesulitan bernapas,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,
Anthrax,Kondisi lemah,Perdarahan lubang kumlah,Demam tinggi,Mudah ambruk ,Kematian mendadak,Berjalan sempoyongan ,Kesulitan bernapas,Gemetar,,,,,,,,,,,
Anthrax,Berjalan sempoyongan ,Demam tinggi,Gemetar,Kematian mendadak,Kesulitan bernapas,Kondisi lemah,Mudah ambruk ,Perdarahan lubang kumlah,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Kemandulan permanen,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Kemandulan temporer,Kemandulan permanen,Penurunan produksi susu,Cairan janin keruh,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,,
Brucellosis,Cairan janin keruh,Pembengkakan persendian lutut,Keguguran,Kemandulan permanen,Kemandulan temporer,Penurunan produksi susu,Radang buah pelir,Radang saluran sperma,,,,,,,,,,,
Brucellosis,Kemandulan permanen,Penurunan produksi susu,Keguguran,Radang buah pelir,Radang saluran sperma,Kemandulan temporer,Pembengkakan persendian lutut,Cairan janin keruh,,,,,,,,,,,
Brucellosis,Cairan janin keruh,Radang buah pelir,Penurunan produksi susu,Kemandulan temporer,Pembengkakan persendian lutut,Keguguran,Kemandulan permanen,Radang saluran sperma,,,,,,,,,,,
Brucellosis,Pembengkakan persendian lutut,Cairan janin keruh,Kemandulan temporer,Radang saluran sperma,Penurunan produksi susu,Keguguran,Radang buah pelir,Kemandulan permanen,,,,,,,,,,,
Brucellosis,Keguguran,Kemandulan temporer,Cairan janin keruh,Penurunan produksi susu,Radang saluran sperma,Radang buah pelir,Pembengkakan persendian lutut,Kemandulan permanen,,,,,,,,,,,
Brucellosis,Kemandulan temporer,Keguguran,Cairan janin keruh,Kemandulan permanen,Penurunan produksi susu,Radang buah pelir,Radang saluran sperma,Pembengkakan persendian lutut,,,,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Pembengkakan leher,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan tenggorokan,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan kepala,Pembengkakan leher,Kematian mendadak,,,,,,,,
Septichaemia Epizootica (SE),Demam tinggi,Gemetar,Terlihat lesu,Mata sayu dan berair,Mata hiperemik,Kesulitan bernapas ,Suara ngorok,Konstipasi,Pembengkakan tenggorokan,Pembengkakan leher,Kematian mendadak,,,,,,,,
